state,counts_all,updated_date,scrape_date
ALABAMA,107640,2026-01-05,2026-02-15
ALASKA,23174,2026-01-05,2026-02-15
AMERICAN SAMOA,228,2026-01-05,2026-02-15
ARIZONA,127854,2026-01-05,2026-02-15
ARKANSAS,62992,2026-01-05,2026-02-15
CALIFORNIA,707672,2026-01-05,2026-02-15
COLORADO,96783,2026-01-05,2026-02-15
CONNECTICUT,94572,2026-01-05,2026-02-15
DELAWARE,22452,2026-01-05,2026-02-15
DISTRICT OF COLUMBIA,51998,2026-01-05,2026-02-15
FLORIDA,449830,2026-01-05,2026-02-15
GEORGIA,177678,2026-01-05,2026-02-15
GUAM,1346,2026-01-05,2026-02-15
HAWAII,36317,2026-01-05,2026-02-15
IDAHO,31953,2026-01-05,2026-02-15
ILLINOIS,279849,2026-01-05,2026-02-15
INDIANA,148884,2026-01-05,2026-02-15
IOWA,67339,2026-01-05,2026-02-15
KANSAS,62456,2026-01-05,2026-02-15
KENTUCKY,90296,2026-01-05,2026-02-15
LOUISIANA,90541,2026-01-05,2026-02-15
MAINE,30246,2026-01-05,2026-02-15
MARYLAND,101876,2026-01-05,2026-02-15
MASSACHUSETTS,191402,2026-01-05,2026-02-15
MICHIGAN,201569,2026-01-05,2026-02-15
MINNESOTA,156221,2026-01-05,2026-02-15
MISSISSIPPI,67068,2026-01-05,2026-02-15
MISSOURI,142520,2026-01-05,2026-02-15
MONTANA,29329,2026-01-05,2026-02-15
NEBRASKA,37775,2026-01-05,2026-02-15
NEVADA,67519,2026-01-05,2026-02-15
NEW HAMPSHIRE,30830,2026-01-05,2026-02-15
NEW JERSEY,176768,2026-01-05,2026-02-15
NEW MEXICO,37070,2026-01-05,2026-02-15
NEW YORK,610499,2026-01-05,2026-02-15
NORTH CAROLINA,187871,2026-01-05,2026-02-15
NORTH DAKOTA,19284,2026-01-05,2026-02-15
NORTHERN MARIANA ISLANDS,3904,2026-01-05,2026-02-15
OHIO,281075,2026-01-05,2026-02-15
OKLAHOMA,72315,2026-01-05,2026-02-15
OREGON,97803,2026-01-05,2026-02-15
PENNSYLVANIA,287682,2026-01-05,2026-02-15
RHODE ISLAND,24511,2026-01-05,2026-02-15
SOUTH CAROLINA,102891,2026-01-05,2026-02-15
SOUTH DAKOTA,23070,2026-01-05,2026-02-15
TENNESSEE,147169,2026-01-05,2026-02-15
TEXAS,527659,2026-01-05,2026-02-15
UTAH,49523,2026-01-05,2026-02-15
VERMONT,13536,2026-01-05,2026-02-15
VIRGIN ISLANDS,1164,2026-01-05,2026-02-15
VIRGINIA,149059,2026-01-05,2026-02-15
WASHINGTON,116994,2026-01-05,2026-02-15
WEST VIRGINIA,43380,2026-01-05,2026-02-15
WISCONSIN,132601,2026-01-05,2026-02-15
WYOMING,9628,2026-01-05,2026-02-15
