state,counts_rn,updated_date,scrape_date
ALABAMA,90827,2026-01-05,2026-02-16
ALASKA,22324,2026-01-05,2026-02-16
AMERICAN SAMOA,159,2026-01-05,2026-02-16
ARIZONA,116943,2026-01-05,2026-02-16
ARKANSAS,49202,2026-01-05,2026-02-16
CALIFORNIA-RN,592136,2026-01-05,2026-02-16
CALIFORNIA-VN (Non-Participating),NA,2026-01-05,2026-02-16
COLORADO,88874,2026-01-05,2026-02-16
CONNECTICUT,81763,2026-01-05,2026-02-16
DELAWARE,19062,2026-01-05,2026-02-16
DISTRICT OF COLUMBIA,48957,2026-01-05,2026-02-16
FLORIDA,390394,2026-01-05,2026-02-16
GEORGIA,149360,2026-01-05,2026-02-16
GUAM,1165,2026-01-05,2026-02-16
HAWAII,34481,2026-01-05,2026-02-16
IDAHO,28490,2026-01-05,2026-02-16
ILLINOIS,254485,2026-01-05,2026-02-16
INDIANA,127479,2026-01-05,2026-02-16
IOWA,58512,2026-01-05,2026-02-16
KANSAS,53433,2026-01-05,2026-02-16
KENTUCKY,77962,2026-01-05,2026-02-16
LOUISIANA-PN (Non-Participating),NA,2026-01-05,2026-02-16
LOUISIANA-RN,68210,2026-01-05,2026-02-16
MAINE,28675,2026-01-05,2026-02-16
MARYLAND,90553,2026-01-05,2026-02-16
MASSACHUSETTS,169994,2026-01-05,2026-02-16
MICHIGAN,180811,2026-01-05,2026-02-16
MINNESOTA,139038,2026-01-05,2026-02-16
MISSISSIPPI,54120,2026-01-05,2026-02-16
MISSOURI,118662,2026-01-05,2026-02-16
MONTANA,27123,2026-01-05,2026-02-16
NEBRASKA,32999,2026-01-05,2026-02-16
NEVADA,62771,2026-01-05,2026-02-16
NEW HAMPSHIRE,27694,2026-01-05,2026-02-16
NEW JERSEY,152545,2026-01-05,2026-02-16
NEW MEXICO,34589,2026-01-05,2026-02-16
NEW YORK,531321,2026-01-05,2026-02-16
NORTH CAROLINA,164947,2026-01-05,2026-02-16
NORTH DAKOTA,16812,2026-01-05,2026-02-16
NORTHERN MARIANA ISLANDS,3852,2026-01-05,2026-02-16
OHIO,226812,2026-01-05,2026-02-16
OKLAHOMA,56190,2026-01-05,2026-02-16
OREGON,91063,2026-01-05,2026-02-16
PENNSYLVANIA,236088,2026-01-05,2026-02-16
RHODE ISLAND,21835,2026-01-05,2026-02-16
SOUTH CAROLINA,90078,2026-01-05,2026-02-16
SOUTH DAKOTA,20287,2026-01-05,2026-02-16
TENNESSEE,117980,2026-01-05,2026-02-16
TEXAS,427262,2026-01-05,2026-02-16
UTAH,46673,2026-01-05,2026-02-16
VERMONT,11745,2026-01-05,2026-02-16
VIRGIN ISLANDS,1085,2026-01-05,2026-02-16
VIRGINIA,123033,2026-01-05,2026-02-16
WASHINGTON,106849,2026-01-05,2026-02-16
WEST VIRGINIA-PN (Non-Participating),NA,2026-01-05,2026-02-16
WEST VIRGINIA-RN,35938,2026-01-05,2026-02-16
WISCONSIN,121772,2026-01-05,2026-02-16
WYOMING,8784,2026-01-05,2026-02-16
TOTALS,5934198,2026-01-05,2026-02-16
